word,ipa,phones,confidence,commentary,g2p_output,matched
asitleştirdiğinden,/a.sit.leʃ.tiɾ.di.jin.ˈdæn/,a s i t l e ʃ t i ɾ d i j i n d æ n,0.95,"DOĞRU KURALLAR: 1. Vurgu: Sıfat-fiil eki almış bir kelime üzerinden isim çekimine (ayrılma eki -den) giren bu yapıda, herhangi bir vurgu kaydırıcı unsur olmadığı için vurgu geleneksel kelime sonu kuralına uyar (ˈdæn). 2. Sürtünmeli Sonrası Aspirasyon (Soluksuzluk) Kuralı: Hece başındaki ötümsüz patlayıcılar (p, t, k, c) normalde aspire edilir ancak [f, s, ʃ, h] gibi sürtünmeli bir sesten hemen sonra geliyorlarsa soluklu yapılarını kaybederek doğrudan yalın patlayıcıya dönerler ('leş' sonrasındaki 'tir' hecesi [tiɾ] olarak okunur). 3. Yumuşak G (ğ): İnce ünlüler arasındaki 'ğ', standart fonolojide sürtünmesiz damaksıl yarı ünlüye ([j]) dönüşür. 4. Açık (æ) / Kapalı (e) Kuralı: 'e', yalnızca [l, m, n, r] ile aynı kapalı heceyi paylaştığında belirgin bir şekilde [æ] sesine açılır ('-den' > [dæn]). 'leş' hecesindeki e ise kapalı hecede 'ş' ile bittiği için standart [e] olarak telaffuz edilir. HATA ANALİZİ: Ref 1, vurguyu yanlış olarak kök-gövde ekine almış, sürtünmeli 'ş' ünsüzünün sağındaki ötümsüz patlayıcı olan 't' ünsüzünü aspire etmek [tʰ] gibi temel bir fonolojik istisnai kural hatası yapmış ve 'leş' hecesinde e'yi gereksiz yere açık yorumlamıştır. Ref 2, 'ğ' sembolünü tamamen hatalı bir fonemle, damaksıl patlayıcı olan [ɟ] ile eşlemiş, vurguyu yanlış yere koymuş ve 'den' hecesindeki 'e' açılmasını ezbere atlamıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme eklenmesi gereken hardcoded kurallar şunlardır: 1) 'Aspirasyon Kısıtlaması: [p, t, k, c] ünsüzleri hece başındaysa ama sollarındaki (önceki hece sonu) ses [f, s, ʃ, h] sürtünmelilerinden biriyse, aspirasyon atamasını (ʰ) derhal iptal et.' 2) 'ğ Karakter Haritalama: İki ince ünlü (e, i, ö, ü) karakteri arasına gelen 'ğ' harfini gördüğünde algoritma bunu daima [j] olarak haritalamalıdır.' 3) 'Bölgesel/Bağlamsal Açık 'e': Bir hece (e + Ünsüz) formundaysa, açık 'e' [æ] çıktısını sadece bu ünsüz [l, m, n, r] fonemlerinden biriyse aktifleştir, diğer ünsüzlerde [e] varyantında bırak.'",/a.sit.ˈlæʃ.tʰiɾ.di.jin.dæn/,false
aslında,/as.ɫɯn.ˈda/,a s ɫ ɯ n d a,0.95,"DOĞRU KURALLAR: Kelime asıl-ı-n-da yapısından gelir. Orta hece düşmesi sonucu heceleme as.lın.da şeklindedir. Art ünlülerle (a, ı) komşu olan 'l' sesi kalınlaşarak velarize [ɫ] sesine dönüşür. Kelime zarf olarak işlev görse de, standart telaffuzda ismin bulunma hali eki (-da) vurguyu üzerine çeker ve son hece vurgulanır. HATA ANALİZİ: Referans 1 fonolojik kuralları mükemmel işletmiş, kalın l varyantını ve vurgu yerini doğru bulmuştur. Referans 2 ise heceleme algoritmasında kritik bir hata yaparak ünsüzü tek başına bir hece gibi ayırmış (a.s), vurgu işaretini yanlış hece konumuna yerleştirmiş ve kalın [ɫ] kuralını atlamıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin çekirdek yapısına şu iki kural eklenmelidir: 1) 'Heceleme (Syllabification): Türkçede VCCV (ünlü-ünsüz-ünsüz-ünlü) dizilimleri daima VC.CV şeklinde bölünür. Tek bir ünsüz asla bağımsız bir hece oluşturamaz.' 2) 'Allofonik L Kuralı: l sesi [a, ɯ, o, u] gibi art ünlülerle aynı hecedeyse veya komşuysa, standart l yerine istisnasız velarize [ɫ] sembolünü kullan.'",/as.ɫɯn.ˈda/,true
astımlarının,/as.tɯm.ɫa.ɾɯ.ˈnɯn/,a s t ɯ m ɫ a ɾ ɯ n ɯ n,0.98,"SONUÇ: [as.tɯm.ɫa.ɾɯ.ˈnɯn]. DOĞRU KURALLAR: Başlangıç mantığı ve genel fonetik parametreler doğrulanmıştır. Standart ek zinciri işleyişi aktiftir. HATA ANALİZİ: Çıktılar yapısal süreçlerden geçirilmiştir. Referans 1 /s/ sürtünmelisi sonrası aspirasyon kısıtını atlamış, Referans 2 ardışık isim çekim eklerinde vurgu aktarım döngüsünü kırmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Algoritmaya şu nihai komutları entegre et: 1) [s] ve [ʃ] ardışığı patlayıcılarda (p, t, k, c) aspirasyon atamasını (ʰ) mutlak olarak iptal et. 2) Düzenli isim çekim eklerinde (-lar, -ı, -nın) birincil vurgu indeksini doğrudan son heceye sabitle.",/as.tʰɯm.ɫa.ɾɯ.ˈnɯn/,false
atlattığının,/at.ɫat.tʰɯː.ˈnɯn/,a t ɫ a t tʰ ɯː n ɯ n,0.95,"DOĞRU KURALLAR: 1. Velarizasyon ve İkizleşme (Gemination): 'l' sesi art ünlülerle komşuluğunda kalın [ɫ] olarak telaffuz edilir. Yan yana gelen 'tt' seslerinden ilki hece sonu olduğu için yalın [t], ikincisi hece başı olduğu için soluklu [tʰ] olur. 2. Yumuşak G (ğ) Düşmesi ve Kaynaşma: İki 'ı' ünlüsü arasındaki 'ğ' konuşma dilinde düşer. Ortaya çıkan iki ünlü kaynaşarak tek bir uzun ünlüye ([ɯː]) dönüşür ve hece eksilir. 3. Vurgu: İlgi ekinin son hecesi birincil vurguyu alır. HATA ANALİZİ: Referans 1, 'ğ' düşmesini ve uzun ünlü ([ɯː]) oluşumunu kısmen saptamış ancak peşine kısa [ɯ] ekleyerek Türkçe sesdizimine aykırı bir ünlü yığılması ([ɯː.ɯ]) ve fazladan hece yaratmıştır. Referans 2 ise ezbere harf-ses eşlemesiyle 'ğ' harfini [ɡ] olarak vermiş ve aspirasyonu atlamıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu yapısal kurallar eklenmelidir: 1) 'Ünlü Kaynaşması (Vowel Merger): VğV diziliminde V sesleri aynı dar/art ünlülerse (ığı), ğ harfini düşür, iki ünlüyü birleştirip tek bir uzun ünlü ([ɯː]) yap ve bağlandığı heceleri teke düşür.' 2) 'İkiz Patlayıcı (Geminate) Kuralları: İkiz ünsüz (tt) diziliminde koda konumundaki ilk sesi [t], onset konumundaki ikinci sesi aspirasyon katarak soluklu [tʰ] olarak ayarla.'",/at.ɫat.tʰɯː.ɯ.ˈnɯn/,false
atılımlarımız,/a.tʰɯ.ɫɯm.ɫa.ɾɯ.ˈmɯz/,a tʰ ɯ ɫ ɯ m ɫ a ɾ ɯ m ɯ z,1,"DOĞRU KURALLAR: Standart Türkçe kuralı gereği, vurgu kaydıran özel bir ek veya son ek bulunmadığı için kelimedeki birincil vurgu son hecededir [ˈmɯz]. Kalın ünlülerle (a, ı, o, u) aynı hecede veya bitişik konumda bulunan 'l' ünsüzleri, velarize (kalın) l varyantı olan [ɫ] sesine dönüşür. Hece başı konumunda bulunan ötümsüz patlayıcı 't' ünsüzü aspirasyona (soluklanmaya) uğrar [tʰ]. Yazımdaki 'r' ünsüzü konuşma dilinde çarpma (flap) ünsüzü olan [ɾ] olarak sesletilir. HATA ANALİZİ: Referans 1, vurguyu, aspirasyonu ve velarize ünsüzleri eksiksiz analiz ederek doğru bir transkripsiyon üretmiştir. Referans 2 ise ezbere bir yaklaşımla kalın l [ɫ] ayrımını yapamamış, hece başı aspirasyonunu göz ardı etmiş ve standart kelime sonu vurgu kuralını atlayarak vurguyu yanlış konuma [ˈlɯm] yerleştirmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu katı kuralların eklenmesi tavsiye edilir: 1) 'Vurgu Kuralı: Kelimede -mA, -yor, -CAsInA vb. gibi yapıca vurguyu kaydıran bir ek yoksa, varsayılan birincil vurguyu daima son heceye yerleştir.' 2) 'Kalın [ɫ] Uyumu: Eğer l ünsüzü [a, ɯ, o, u] gibi kalın ve arka damak ünlüleriyle yan yana ise, onu istisnasız fonetik alfabedeki [ɫ] sembolüyle eşleştir.' 3) 'Hece Başı Aspirasyonu: Hece başlangıcında yer alan [p, t, k, c] patlayıcılarını, öncesinde engelleyici bir sızıcı [s, ʃ] yoksa aspire (ʰ) varyantlarıyla transkribe et.'",/a.tʰɯ.ɫɯm.ɫa.ɾɯ.ˈmɯz/,true
azgınlığı,/az.ɡɯn.ɫɯ.ˈɯ/,a z ɡ ɯ n ɫ ɯ ɯ,0.95,"DOĞRU KURALLAR: Kelimedeki 'a' ve 'ı' ünlüleri arka/kalın sıradan olduğu için 'l' sesi kalın/koyu varyantıyla [ɫ] sesletilir. Kelime sonundaki '-k' ekin ardından yumuşayarak 'ğ'ye dönüşmüş (azgınlık > azgınlığı) ve iki ünlü arasında kaldığı için eriyerek düşmüştür. Bu bağlamda iki 'ı' sesi yanyana gelir ve [ɯ.ɯ] dizlimini oluşturur. Kelime vurgusu düzenli olarak son hecededir. HATA ANALİZİ: Referans çıktılar, 'ğ' sesinin fonolojik etkisini hece pozisyonuna bakmaksızın işlemiş ve ezbere bir kuralla önceki ünlüyü [ɯː] şeklinde uzatmıştır. Oysa 'ğ' yalnızca hece sonunda (koda konumunda, örn: sığ.dı -> [sɯː.dɯ]) dururken kendinden önceki ünlüyü dolgunlaştırıp uzatır. Hece başında (iki ünlü arasında) uzama yaratmaz; sadece düşerek ardışık iki ünlü (hiatus) [ɯ.ɯ] boşluğunu bırakır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Algoritmaya şu istisna eklenmelidir: 'Intervokalik Ğ Kuralı (V.ğV): Eğer 'ğ' grafemi iki ünlü arasında ve hece başı (onset) konumundaysa, kendinden önceki ünlüyü uzun (Vː) haritalama. Sadece 'ğ' sesini devreden çıkar ve çevreleyen ünlüleri hece sınırı ile koru. Uzun ünlü kuralını yalnızca 'ğ' hece sonundayken (Vğ.C) uygula.'",/az.ɡɯn.ɫɯː.ˈɯ/,false
azizleştirdiklerimiz,/a.ziz.leʃ.tiɾ.dic.le.ɾi.ˈmiz/,a z i z l e ʃ t i ɾ d i c l e ɾ i m i z,0.95,"DOĞRU KURALLAR: Kelimedeki isim-fiil, çoğul ve iyelik eki (-miz) dizilimi vurguyu standart kural gereği kelime sonuna sürükler (ˈmiz). Fonolojik olarak ince ünlülerle komşu olan 'k' sesi ön damağa çekilip damaksıllaşarak [c] varyantına dönüşür. Ayrıca '[ʃ]' sürtünmeli ünsüzü sebebiyle hemen peşinden gelen ötümsüz patlayıcı 't' aspirasyon (soluk) özelliğini kaybeder (leş.tir -> leʃ.tiɾ). HATA ANALİZİ: Referans 1, vurguyu hatalı bir şekilde sözcük ortasına yerleştirmiş, sürtünmeli sonrası aspirasyon iptalini kavramayarak [tʰ] üretmiş ve standart [e] ünlüsünü kuralsızlık yaparak [æ] şeklinde aşırı açmıştır. Referans 2 ise Türkçe fonotaktik kurallarını hiçe sayıp hece başında çoklu ünsüz kümeleri (.zle, .kle) oluşturmuş, 'k' sesini ince [c] yapmamış ve vurguyu rastgele dağıtmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu katı kurallar eklenmelidir: 1) 'Sürtünmeli-Aspirasyon Kuralı: [f, v, s, z, ʃ, ʒ, h] ünsüzlerinden sonra gelen patlayıcıların ([p, t, c, k]) aspirasyonunu daima engelle/iptal et.' 2) 'Fonotaktik Heceleyici Düzenlemesi: Türkçe kökenli ve Türkçeleşmiş kelimelerdeki ardışık VCCV dizilimini katiyen .CC şeklinde bölme, VCCV dizilimini daima hece sınırından (VC.CV) ikiye ayır.' 3) 'Damaksıl Ses Ataması: İnce ünlü içeren ardışık hece geçişlerinde ve komşuluk durumlarında k grafemini daima [c] olarak koda geçir.'",/a.ziz.ˈlæʃ.tʰiɾ.dic.le.ɾi.miz/,false
açelya,/a.ˈtʃæl.ja/,a t͡ʃ æ l j a,0.9,"DOĞRU KURALLAR: Kelime Yunanca/Latince kökenlidir. 'e' ünlüsü 'l' akıcı ünsüzüyle aynı kapalı hecede bulunduğunda (çel) açılarak [æ] sesine dönüşür. Yunanca, Latince veya İtalyanca kökenli ve '-ya' ile biten bitki isimlerinde (açelya, manolya, begonya, papatya vb.) vurgu son hecede değil, kural gereği sondan bir önceki hecededir [a.ˈtʃæl.ja]. İnce ünlü diziliminden dolayı 'l' sesi standart [l] olarak haritalanır. HATA ANALİZİ: Referans çıktılar kapalı hecedeki 'e' sesinin açık 'æ' olarak telaffuz edilmesini doğru tespit etmiş; ancak yabancı kökenli bitki adlarına özgü istisnai vurguyu atlamış ve varsayılan kelime sonu vurgusu kuralını uygulayarak vurguyu hatalı bir şekilde son heceye (ˈja) koymuştur. Ayrıca sistem, verilen kısıtlı sembol havuzunda bulunmayan harf bağı (t͡ʃ) kullanmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu iki kural eklenmelidir: 1) 'Alıntı Kelime Vurgu İstisnası: Yabancı kökenli olup -ya ile biten bitki/çiçek isimlerinde standart vurgu kuralını ez ve birincil vurguyu (ˈ) daima -ya hecesinden bir önceki heceye yerleştir.' 2) 'Grafem-Fonem Dönüşümü: İzin verilen sembol havuzuna katı bir şekilde bağlı kal ve ç harfini harf bağı (tie-bar) olmadan doğrudan [tʃ] olarak çevir.'",/a.t͡ʃæl.ˈja/,false
ağıtçılığı,/a.ɯt.tʃɯ.ˈɫɯː/,a ɯ t t͡ʃ ɯ ɫ ɯː,0.95,"DOĞRU KURALLAR: Kelimede iki ayrı 'ğ' harfi vakası vardır. 1) 'a' ve 'ı' (iki farklı ünlü) arasındaki 'ğ' harfi düşer; bu durumda ünlü uzaması olmaz, yalnızca ünlü çarpışması (hiatus) oluşur: [a.ɯ]. 2) 'ı' ve 'ı' (iki aynı ünlü) arasındaki 'ğ' harfi düştüğünde ise bu iki ünlü kaynaşarak tek bir uzun ünlü hecesi oluşturur: [ɯː]. Ünsüz Uyumu: Kalın ünlü dizilimi nedeniyle 'l' harfi kalın/velarize varyant olan [ɫ] şeklinde transkribe edilir. Vurgu: Türkçede genel kural gereği vurgu son heceye veya birleşme yaşanan bu uzun ünlüye düşer [ˈɫɯː]. HATA ANALİZİ: Referans 1, 'ğ' harfini bağlam gözetmeksizin daima 'önceki ünlüyü uzatır' kuralıyla işlediği için ilk hecedeki 'a' sesini hatalı uzatmıştır ([aː.ɯt]). Aynı mekanik hatayı sonda da yaparak önce ilk 'ı' yı uzatmış ([ɯː]), ardından düşmesi/kaynaşması gereken sondaki 'ı' yı koruyarak Türkçe fonotaktiğine aykırı [ɫɯː.ˈɯ] gibi bir dizilim üretmiştir. Referans 2 aynı hatalı uzatmaların yanında (aː), fonetik ve hecesel bağlamı (kalın ünlüler) yok sayıp 'l' ünsüzünü ince [l] bırakmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar harcoded olarak eklenmelidir: 1) 'Farklı ünlüler arasındaki ğ harfini analiz ederken, ilk ünlüyü uzatma ve iki ünlüyü art arda hecelendir (örn: a.ğı -> [a.ɯ]).' 2) 'Aynı ünlüler (ı-ğ-ı, u-ğ-u vb.) arasındaki ğ harfini analiz edersen, iki ünlüyü kaynaştırarak tek bir uzun ünlüye çevir (örn: ı.ğı -> [ɯː]). Hem uzun hem de kısa ünlüyü asla peş peşe hecelendirme.' 3) 'Art/kalın ünlülü Türkçe sözcüklerdeki l sesini her zaman velar [ɫ] sembolüyle eşle.'",/aː.ɯt.t͡ʃɯ.ɫɯː.ˈɯ/,false
ağız,/aː.ˈɯz/,aː ɯ z,0.95,"DOĞRU KURALLAR: Türkçe sesbilgisinde 'ğ' harfi iki kalın/arka ünlü (ör. a ve ı) arasında kaldığında fonetik olarak erir ve düşer. Bu erime, hece yapısını korumak adına kendinden önceki ünlünün telafi uzaması (compensatory lengthening) ile uzun [aː] olarak telaffuz edilmesini sağlar. Vurgu son hecededir. HATA ANALİZİ: Referans 2, 'ğ' sesinin düştüğünü kavramış ancak bu düşüşün kendinden önceki ünlü üzerinde yarattığı niceliksel uzamayı atlayarak salt bir harf silme (sıfır fonem) işlemi yapmıştır. Referans 1 ise fonetik durumu doğru analiz edip [aː] sembolünü eklemiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu fonetik kural eklenmelidir: 'Eğer ğ grafemi iki kalın ünlü (örneğin a ve ı) arasında yer alıyorsa, ğ harfini fonetik dizilişten çıkar ve telafi uzaması kuralı gereği kendinden önceki ünlüyü mutlaka uzun [ː] varyantına çevir.'",/aː.ˈɯz/,true
bak,/ˈbak/,b a k,1,"DOĞRU KURALLAR: 'bak' kelimesi tek heceli, Türkçe kökenli bir sözcüktür. İlk ses ötümlü çift dudak patlayıcısı [b], orta ses kalın ünlü [a] ve son ses ötümsüz art damak patlayıcısı [k] sesidir. Hece başı patlayıcı kuralına göre kelime sonunda bulunan 'k' ünsüzü aspire edilmez (soluklanmaz) ve [k] olarak kalır. Tek heceli kelime tek başına söylendiğinde vurguyu doğal olarak üzerinde taşır [ˈbak]. HATA ANALİZİ: Referans çıktıların her ikisi de geniş çeviri olan / / işaretlerini kullanmış, dar çevirinin (narrow transcription) gerektirdiği köşeli ayraçları [ ] ve tek heceli kelime vurgusunu (ˈ) atlamıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) 'Formatlama Kuralı: Dar çeviri görevlerinde fonetik dizilimi daima köşeli ayraç [ ] içine al.' 2) 'Aspirasyon Kısıtı: p, t, k, c seslerine uygulanacak aspirasyonu (ʰ) yalnızca hece başı (onset) konumunda işlet, hece veya kelime sonu (coda) konumunda işlemi durdur.' 3) 'Vurgu Kuralı: Tek heceli kelimelerin bağımsız transkripsiyonunda kelimenin başına vurgu işareti (ˈ) ekle.'",/bak/,false
bakmalarının,/bak.ma.ɫa.ɾɯ.ˈnɯn/,b a k m a ɫ a ɾ ɯ n ɯ n,0.98,"DOĞRU KURALLAR: 1. Vurgu: Kelimedeki '-ma' eki olumsuzluk eki değil, isim-fiil ekidir (eylem adı). İsim-fiil ekleri vurguyu kendinden önceki heceye itmez, kelime sonuna kaymasına izin verir. Bu nedenle vurgu tamlayan eki olan son hecededir (ˈnɯn). 2. Ünsüzler (ɫ ve k): Kalın ve arka ünlülerle (a, ı) komşu olan 'l' sesi velarize olarak kalın [ɫ] şeklinde telaffuz edilir. Hece sonundaki 'k' patlayıcısı ise hece başı/başlangıç pozisyonunda olmadığı için aspire edilmez (soluksuz yalın 'k' olarak kalır). HATA ANALİZİ: Referans 1, '-ma' ekini ezbere olumsuzluk eki zannederek vurguyu kök hecesine (ˈbak) atama hatasına düşmüştür. Referans 2 ise vurguyu doğru bilmiş ancak arka ünlülü hece bağlamında ince [l] kullanarak fonotaktik kurallara aykırı (gold_phones: l) bir transkripsiyon yapmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) 'Biçimbirimsel (Morfolojik) Vurgu Analizi: Eğer -ma/-me ekinin üzerine -lar/-leri çoğul veya iyelik ekleri diziliyorsa, bunun isim-fiil olma olasılığı daha yüksektir. Bu formlarda vurguyu ezbere köke kaydırma, kelime sonuna taşı.' 2) 'Allofonik [ɫ] Kuralı: a, ı, o, u arka ünlüleriyle temas eden hecelerdeki tüm l seslerini kalın/velarize [ɫ] varyantıyla map et.'",/ˈbak.ma.ɫa.ɾɯ.nɯn/,false
banalleşmiş,/ba.nal.leʃ.ˈmiʃ/,b a n a l l e ʃ m i ʃ,0.95,"DOĞRU KURALLAR: Birincisi, ünsüz ikizleşmesi (geminasyon) ve heceleme; yazımda yan yana gelen çift 'l' ünsüzü hece sınırına paylaştırılır ve iki ayrı ince ses olarak okunur [l.l]. İkincisi, yabancı köken istisnası; Fransızca kökenli 'banal' kelimesinin sonundaki l sesi incedir [l]. Bu ince ünsüz, büyük ünlü uyumuna aykırı olarak kelimenin kalın (a) tabiatına karşın ince ünlü barındıran (-leş) ekini almasını sağlar. Üçüncüsü, fiil veya sıfat-fiil işlevi gören '-miş' eki vurguyu üzerine çeker ve birincil vurgu kelimenin sonundadır. Dördüncüsü, 'e' ünlüsünün kapalı/açık durumu; standart Türkçe sesbilgisinde /e/ ünlüsü yalnızca kendisinden sonra aynı hece içinde [m, n, l, ɾ] akıcıları geldiğinde açık [æ] varyantını alır, [ʃ] sürtünmelisi öncesinde [e] formatını korur. HATA ANALİZİ: Referans 1, ikiz ünsüz kuralını başarılı işletmiş ancak 'e' fonemini sızıcı olan [ʃ] öncesinde kural dışı olarak [æ] formuna açarak aşırı kuralcı bir genelleme (overgeneralization) hatası yapmıştır. Referans 2 ise kelimenin yapısındaki çift 'l' kullanımını ortografik olarak da yok sayarak ciddi bir grafem-fonem eşleme kopukluğu yaşamış ve aynı [æ] hatasına düşmüştür. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kalıcı kurallar entegre edilmelidir: 1) 'Ünsüz Dizilimi Kuralı: Ortografik metinde kök-ek birleşmesiyle dahi olsa yan yana gelen ikiz ünsüzleri (ll, ss vb.) hece ayrımında paylaştır [l.l] ve tek sese düşürme.' 2) 'Allofonik e/æ Kısıtlaması (Constraint): /e/ fonemini yalnızca kendisinden hemen sonra aynı hece içinde [m, n, l, ɾ] ünsüzleri bulunuyorsa açık [æ] olarak map et; [ʃ] ve diğer sızıcılar geldiğinde istisnasız düz/kapalı [e] olarak çevir.'",/ba.nal.læʃ.ˈmiʃ/,false
battaniyemle,/bat.tʰa.ni.ˈjæm.le/,b a t tʰ a n i j æ m l e,0.92,"DOĞRU KURALLAR: Kelimedeki '-le' (ile) vasıta/birliktelik eki vurgusuzdur ve vurguyu kendinden bir önceki heceye atar (battaniˈyemle). Hecesinde sonorant (m, n, l, r) bulunan kapalı 'e' ünlüleri açık [æ] olarak telaffuz edilir (yem -> jæm). Hece sınırı aşan ikiz ötümsüz patlayıcılarda (t.t) ikinci ünsüz düzenli olarak aspire edilir [t.tʰ]. HATA ANALİZİ: Başvuru (Referans) 1, aspirasyon ve [æ] kurallarını doğru işletmiş ancak '-le' ekinin vurguyu almayacağını gözden kaçırarak vurguyu son heceye atmıştır. Referans 2 ise kelimeyi tamamen yazıldığı gibi, fonetik değişimleri (aspirasyon, ünlü açılması) ve vurgu istisnasını yok sayarak düz transkribe etmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar tanımlanmalıdır: 1) 'Vurgu İstisnası: Sözcük sonundaki -le/-la (ile) eki vurgusuzdur, birincil vurguyu (ˈ) derhal bir önceki heceye kaydır.' 2) 'Ünlü Alfonu: e ünlüsü m, n, l, r ünsüzleriyle biten kapalı bir hecedeyse [æ] sembolüyle transkribe et.' 3) 'İkiz Ünsüz Aspirasyonu: t.t, k.k gibi ikiz ötümsüz ünsüzlerde hece başındaki ikinci sesi (örn. tʰ) aspirasyonlu işaretle.'",/bat.tʰa.ni.jæm.ˈle/,false
batılılaşacağız,/ba.tʰɯ.ɫɯ.ɫa.ʃa.dʒa.ˈɯz/,b a tʰ ɯ ɫ ɯ ɫ a ʃ a d͡ʒ a ɯ z,0.95,"DOĞRU KURALLAR: 1. Vurgu: Kelime son hecesine kadar vurgu taşır. '-ız' şahıs ekinde vurgu son hecededir (ˈɯz). 2. Ünsüzler ve Aspirasyon: İkinci hecenin başındaki 't' ötümsüz patlayıcısı aspire edilir [tʰ]. Kalın sıradan ünlülerle birlikte kullanılan 'l' harfi velarize (kalın) l [ɫ] olarak transkribe edilir. 'c' harfi ise [dʒ] ile gösterilir. 3. 'ğ' Ünsüzünün Düşmesi: Türkçede a ve ı arasında kalan 'ğ', fonetik olarak erir ve kaybolarak [a.ˈɯz] şeklinde ünlü geçişi (hiatus) yaratır. HATA ANALİZİ: Referans 1 't' aspirasyonunu doğru bilmiş, ancak 'ğ' harfinin durumunu analiz ederken hem 'a' ünlüsünü uzatmış hem de 'ɯ' sesini tutarak (dʒaː.ˈɯz) imkansız ve fazladan uzatılmış bir hece yapısı oluşturmuştur. Ayrıca [d͡ʒ] şeklinde izin verilmeyen bir bağ işareti (tie bar) kullanmıştır. Referans 2 ise 'ğ' harfini okunan bir ses sanarak [ɡ] gibi tamamen yanlış bir karşılık bulmuş ve t sesini aspire etmemiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu kurallar eklenmelidir: 1) 'Yumuşak G (ğ) Hiatus Kuralı: a-ğ-ı dizilimindeki ğ harfi standart fonetik transkripsiyonda sembolsüz düşmelidir. Heceleşme sırasında hem a sesinin uzamasını hem de ı sesinin korunmasını aynı anda yapma; dar çeviri için kelimeyi [a.ˈɯz] şeklinde haritalandır.' 2) 'Affricate Sınırlandırması: Sistemde t ve ʃ veya d ve ʒ birleşimleri üretirken kesinlikle üst bağ (tie bar) kullanma, havuzdaki yalın [dʒ] ve [tʃ] sembolleri ile değiştir.' 3) 'Hece başı ötümsüz durakları (p, t, k, c) düzenli olarak (pʰ, tʰ, kʰ, cʰ) aspire et.'",/ba.tʰɯ.ɫɯ.ɫa.ʃa.d͡ʒaː.ˈɯz/,false
